"Report.Number","Occurred.Date","Occurred.Time","Reported.Date","Reported.Time","Crime.Subcategory","Primary.Offense.Description","Precinct","Sector","Neighborhood"
201800002576,2018-01-02,1700,2018-01-03,814,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","WALLINGFORD"
201800001966,2018-01-02,1700,2018-01-02,1700,"DUI","DUI-LIQUOR","WEST","D","BELLTOWN"
2018000027562,2018-01-02,1655,2018-01-23,1033,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","QUEEN ANNE"
201800002585,2018-01-02,1630,2018-01-03,834,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","HIGHLAND PARK"
20180000900074,2018-01-02,1630,2018-01-03,1050,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
201800001927,2018-01-02,1620,2018-01-02,1620,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTH","R","MOUNT BAKER"
201800006648,2018-01-02,1600,2018-01-06,1029,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","RAINIER VIEW"
201800002147,2018-01-02,1600,2018-01-02,1936,"CAR PROWL","THEFT-CARPROWL","NORTH","L","NORTHGATE"
201800004487,2018-01-02,1600,2018-01-04,1548,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","DOWNTOWN COMMERCIAL"
201800001908,2018-01-02,1559,2018-01-02,1605,"SEX OFFENSE-OTHER","SEXOFF-OTHER","NORTH","B","FREMONT"
201800001861,2018-01-02,1530,2018-01-02,1530,"THEFT-ALL OTHER","THEFT-OTH","NORTH","L","NORTHGATE"
20180000900081,2018-01-02,1515,2018-01-03,1153,"THEFT-ALL OTHER","THEFT-OTH","EAST","C","MADRONA/LESCHI"
201800001832,2018-01-02,1511,2018-01-02,1511,"NARCOTIC","NARC-POSSESS-METH","EAST","E","CAPITOL HILL"
201800007124,2018-01-02,1500,2018-01-06,2154,"MOTOR VEHICLE THEFT","VEH-THEFT-HVYEQUIP","SOUTH","S","BRIGHTON/DUNLAP"
201800001807,2018-01-02,1451,2018-01-02,1451,"TRESPASS","TRESPASS","WEST","K","DOWNTOWN COMMERCIAL"
20180000900048,2018-01-02,1445,2018-01-02,1737,"CAR PROWL","THEFT-CARPROWL","NORTH","J","ROOSEVELT/RAVENNA"
20180000900491,2018-01-02,1420,2018-01-15,1423,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","NORTH DELRIDGE"
201800001774,2018-01-02,1419,2018-01-02,1419,"TRESPASS","TRESPASS","WEST","K","DOWNTOWN COMMERCIAL"
201800001765,2018-01-02,1411,2018-01-02,1411,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","NORTH BEACON HILL"
201800001746,2018-01-02,1401,2018-01-02,1401,"TRESPASS","TRESPASS","SOUTH","R","MOUNT BAKER"
201800001805,2018-01-02,1400,2018-01-02,1449,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
201800001747,2018-01-02,1400,2018-01-02,1402,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","U","UNIVERSITY"
20180000900292,2018-01-02,1400,2018-01-08,2203,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","UNIVERSITY"
20180000900170,2018-01-02,1400,2018-01-05,1721,"THEFT-BUILDING","THEFT-BUILDING","NORTH","U","UNIVERSITY"
20180000900057,2018-01-02,1400,2018-01-02,2005,"CAR PROWL","THEFT-CARPROWL","WEST","Q","MAGNOLIA"
201800001735,2018-01-02,1350,2018-01-02,1355,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
201800001727,2018-01-02,1350,2018-01-02,1351,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","EAST","C","CENTRAL AREA/SQUIRE PARK"
201800002288,2018-01-02,1300,2018-01-02,2232,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","L","NORTHGATE"
201800001679,2018-01-02,1245,2018-01-03,1718,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","UNIVERSITY"
20180000900072,2018-01-02,1230,2018-01-03,1041,"THEFT-BUILDING","THEFT-BUILDING","NORTH","L","NORTHGATE"
201800001623,2018-01-02,1229,2018-01-02,1550,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","MOUNT BAKER"
201800001634,2018-01-02,1220,2018-01-02,1248,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
201800001666,2018-01-02,1217,2018-01-02,1321,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","D","BELLTOWN"
201800005761,2018-01-02,1200,2018-01-05,1443,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","SOUTHWEST","W","NORTH ADMIRAL"
2018000019130,2018-01-02,1200,2018-01-16,1238,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTH","R","CLAREMONT/RAINIER VISTA"
2018000034172,2018-01-02,1200,2018-01-28,1430,"TRESPASS","TRESPASS","WEST","Q","QUEEN ANNE"
201800002003,2018-01-02,1200,2018-01-02,1716,"CAR PROWL","THEFT-CARPROWL","WEST","M","BELLTOWN"
2018000033172,2018-01-02,1200,2018-01-27,1825,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","J","GREENWOOD"
20180000900038,2018-01-02,1200,2018-01-02,1638,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","FREMONT"
201800001953,2018-01-02,1200,2018-01-02,1650,"CAR PROWL","THEFT-CARPROWL","WEST","M","BELLTOWN"
201800001593,2018-01-02,1153,2018-01-02,1205,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
201800001570,2018-01-02,1146,2018-01-02,1646,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","SOUTH","S","NEW HOLLY"
201800001821,2018-01-02,1130,2018-01-02,1659,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
201800001519,2018-01-02,1056,2018-01-02,1056,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","W","ALASKA JUNCTION"
20180000900065,2018-01-02,1020,2018-01-03,310,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
201800003500,2018-01-02,1011,2018-01-03,2108,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","ROOSEVELT/RAVENNA"
201800002694,2018-01-02,1004,2018-01-03,1004,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
201800001460,2018-01-02,1000,2018-01-02,1000,"TRESPASS","TRESPASS","NORTH","J","BALLARD NORTH"
201800002190,2018-01-02,1000,2018-01-02,2023,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","WEST","Q","QUEEN ANNE"
201800001454,2018-01-02,955,2018-01-02,955,"TRESPASS","TRESPASS","SOUTHWEST","W","ALASKA JUNCTION"
201800001441,2018-01-02,940,2018-01-02,940,"TRESPASS","TRESPASS","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
201800001413,2018-01-02,914,2018-01-02,914,"TRESPASS","TRESPASS","UNKNOWN","","UNKNOWN"
201800001411,2018-01-02,907,2018-01-02,907,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","O","SODO"
20180000900055,2018-01-02,900,2018-01-02,1809,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","QUEEN ANNE"
201800004648,2018-01-02,900,2018-01-04,1816,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","J","BALLARD NORTH"
201800001402,2018-01-02,900,2018-01-02,900,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","E","CAPITOL HILL"
201800002794,2018-01-02,830,2018-01-03,1135,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","EASTLAKE - EAST"
201800002033,2018-01-02,830,2018-01-02,1748,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","MOUNT BAKER"
201800001278,2018-01-02,821,2018-01-02,821,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","BALLARD SOUTH"
20180000900143,2018-01-02,815,2018-01-04,2021,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","NORTH DELRIDGE"
2018000040404,2018-01-02,800,2018-02-02,1344,"TRESPASS","TRESPASS","WEST","Q","SLU/CASCADE"
20180000900956,2018-01-02,800,2018-01-29,1651,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","MORGAN"
201800001332,2018-01-02,733,2018-01-02,733,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","ROOSEVELT/RAVENNA"
201800001319,2018-01-02,732,2018-01-02,732,"TRESPASS","TRESPASS","EAST","C","CAPITOL HILL"
201800001284,2018-01-02,637,2018-01-02,637,"DUI","DUI-LIQUOR","NORTH","B","FREMONT"
201800002519,2018-01-02,630,2018-01-03,806,"CAR PROWL","THEFT-CARPROWL","WEST","D","BELLTOWN"
201800001926,2018-01-02,600,2018-01-02,1827,"THEFT-BUILDING","THEFT-BUILDING","WEST","D","SLU/CASCADE"
201800001270,2018-01-02,550,2018-01-02,749,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","PIONEER SQUARE"
201800001322,2018-01-02,530,2018-01-02,833,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","ROOSEVELT/RAVENNA"
201800001264,2018-01-02,530,2018-01-02,549,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","N","GREENWOOD"
201800001255,2018-01-02,517,2018-01-02,643,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","N","NORTHGATE"
201800001250,2018-01-02,501,2018-01-02,501,"NARCOTIC","NARC-POSSESS-COCAINE","WEST","D","SLU/CASCADE"
201800001876,2018-01-02,500,2018-01-02,1532,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","K","DOWNTOWN COMMERCIAL"
201800001233,2018-01-02,420,2018-01-02,420,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","CAPITOL HILL"
201800001223,2018-01-02,404,2018-01-02,404,"TRESPASS","TRESPASS","WEST","M","BELLTOWN"
20180000900084,2018-01-02,400,2018-01-03,1309,"CAR PROWL","THEFT-AUTO PARTS","SOUTHWEST","W","ALKI"
201800001192,2018-01-02,201,2018-01-02,201,"CAR PROWL","THEFT-CARPROWL","WEST","D","BELLTOWN"
201800001866,2018-01-02,100,2018-01-02,1818,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","J","GREENWOOD"
20180000900061,2018-01-02,10,2018-01-02,1821,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","MORGAN"
2018000015606,2018-01-02,1,2018-01-13,1250,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","B","PHINNEY RIDGE"
2018000048321,2018-01-02,0,2018-02-08,1150,"THEFT-ALL OTHER","THEFT-OTH","EAST","G","CENTRAL AREA/SQUIRE PARK"
2018000020385,2018-01-02,0,2018-01-17,1204,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","L","NORTHGATE"
201800003626,2018-01-03,2350,2018-01-04,29,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","W","NORTH ADMIRAL"
201800003617,2018-01-03,2338,2018-01-03,2353,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","WEST","Q","SLU/CASCADE"
20180000900179,2018-01-03,2330,2018-01-05,2344,"CAR PROWL","THEFT-CARPROWL","NORTH","J","GREENWOOD"
20180000900144,2018-01-03,2330,2018-01-04,2104,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
201800003605,2018-01-03,2324,2018-01-03,2324,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","J","BALLARD NORTH"
201800003461,2018-01-03,2319,2018-01-03,2319,"NARCOTIC","NARC-POSSESS-METH","EAST","C","CENTRAL AREA/SQUIRE PARK"
201800003598,2018-01-03,2310,2018-01-03,2310,"CAR PROWL","THEFT-LICENSE PLATE","EAST","C","MILLER PARK"
20180000900118,2018-01-03,2300,2018-01-04,1005,"CAR PROWL","THEFT-CARPROWL","NORTH","J","ROOSEVELT/RAVENNA"
201800003692,2018-01-03,2230,2018-01-04,222,"CAR PROWL","THEFT-CARPROWL","WEST","D","SLU/CASCADE"
201800003551,2018-01-03,2204,2018-01-03,2204,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","L","LAKECITY"
201800003896,2018-01-03,2200,2018-01-04,758,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","U","SANDPOINT"
201800003953,2018-01-03,2200,2018-01-04,843,"CAR PROWL","THEFT-AUTOACC","NORTH","L","LAKECITY"
20180000900188,2018-01-03,2200,2018-01-04,2055,"CAR PROWL","THEFT-CARPROWL","NORTH","J","GREENWOOD"
201800003541,2018-01-03,2150,2018-01-03,2248,"TRESPASS","TRESPASS","WEST","M","BELLTOWN"
201800003530,2018-01-03,2137,2018-01-03,2137,"DUI","DUI-LIQUOR","WEST","Q","SLU/CASCADE"
20180000900120,2018-01-03,2100,2018-01-04,1028,"CAR PROWL","THEFT-AUTOACC","SOUTHWEST","W","NORTH ADMIRAL"
201800003510,2018-01-03,2059,2018-01-03,2206,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","J","BALLARD NORTH"
201800003482,2018-01-03,2026,2018-01-03,2026,"THEFT-BUILDING","THEFT-BUILDING","NORTH","J","GREENWOOD"
201800003465,2018-01-03,2019,2018-01-03,2019,"DUI","DUI-LIQUOR","NORTH","N","NORTHGATE"
20180000900127,2018-01-03,2000,2018-01-04,1108,"CAR PROWL","THEFT-CARPROWL","NORTH","U","SANDPOINT"
20180000205853,2018-01-03,1958,2018-06-07,1822,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","O","GEORGETOWN"
20180000900289,2018-01-03,1955,2018-01-08,2003,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","N","BITTERLAKE"
201800003429,2018-01-03,1945,2018-01-03,1945,"TRESPASS","TRESPASS","SOUTH","O","GEORGETOWN"
201800004736,2018-01-03,1930,2018-01-04,1951,"CAR PROWL","THEFT-CARPROWL","NORTH","L","LAKECITY"
201800003658,2018-01-03,1915,2018-01-04,43,"THEFT-BICYCLE","THEFT-BICYCLE","EAST","E","CAPITOL HILL"
201800003444,2018-01-03,1904,2018-01-03,1958,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","NORTH","B","WALLINGFORD"
201800004460,2018-01-03,1900,2018-01-04,1849,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","WEST","D","SLU/CASCADE"
201800004553,2018-01-03,1900,2018-01-04,1659,"THEFT-ALL OTHER","THEFT-PRSNATCH","SOUTH","R","HILLMAN CITY"
20180000188494,2018-01-03,1900,2018-05-25,1540,"CAR PROWL","THEFT-CARPROWL","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000900115,2018-01-03,1900,2018-01-04,838,"CAR PROWL","THEFT-CARPROWL","NORTH","J","ROOSEVELT/RAVENNA"
20180000900119,2018-01-03,1900,2018-01-04,1018,"CAR PROWL","THEFT-CARPROWL","NORTH","U","UNIVERSITY"
201800004238,2018-01-03,1900,2018-01-04,1227,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","U","UNIVERSITY"
201800003978,2018-01-03,1900,2018-01-04,1039,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","MOUNT BAKER"
201800009443,2018-01-03,1900,2018-01-08,1706,"BURGLARY-COMMERCIAL-SECURE PARKING","BURGLARY-SECURE PARKING-NONRES","SOUTHWEST","F","NORTH DELRIDGE"
201800003193,2018-01-03,1900,2018-01-03,2001,"NARCOTIC","NARC-POSSESS-HEROIN","WEST","D","SLU/CASCADE"
201800005763,2018-01-03,1900,2018-01-05,1446,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","M","DOWNTOWN COMMERCIAL"
20180000900105,2018-01-03,1840,2018-01-03,1941,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","NORTHGATE"
201800003098,2018-01-03,1836,2018-01-03,1836,"SEX OFFENSE-OTHER","SEXOFF-LEWD CONDUCT","SOUTH","R","MOUNT BAKER"
201800003540,2018-01-03,1821,2018-01-03,2148,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
201800003339,2018-01-03,1818,2018-01-03,2009,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
201800003732,2018-01-03,1800,2018-01-04,348,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","J","ROOSEVELT/RAVENNA"
201800004621,2018-01-03,1800,2018-01-04,1909,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","J","ROOSEVELT/RAVENNA"
201800004146,2018-01-03,1800,2018-01-04,1331,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
201800004370,2018-01-03,1800,2018-01-04,1339,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","W","ALASKA JUNCTION"
201800003456,2018-01-03,1800,2018-01-03,2027,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
201800003472,2018-01-03,1800,2018-01-03,2233,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","SOUTH","S","RAINIER VIEW"
201800003309,2018-01-03,1751,2018-01-03,1751,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","PIONEER SQUARE"
201800003305,2018-01-03,1749,2018-01-03,1749,"SEX OFFENSE-OTHER","SEXOFF-LEWD CONDUCT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
201800003294,2018-01-03,1739,2018-01-03,1845,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","NORTH BEACON HILL"
201800003328,2018-01-03,1735,2018-01-03,1812,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","WEST","Q","QUEEN ANNE"
201800003475,2018-01-03,1730,2018-01-03,2017,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","BRIGHTON/DUNLAP"
201800003269,2018-01-03,1724,2018-01-03,1726,"CAR PROWL","THEFT-AUTO PARTS","SOUTHWEST","F","SOUTH DELRIDGE"
201800003524,2018-01-03,1700,2018-01-03,2240,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","L","NORTHGATE"
201800004063,2018-01-03,1700,2018-01-04,952,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","BRIGHTON/DUNLAP"
201800005509,2018-01-03,1700,2018-01-05,1151,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","O","GEORGETOWN"
20180000145541,2018-01-03,1700,2018-04-25,1332,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","HIGHLAND PARK"
201800003775,2018-01-03,1700,2018-01-04,524,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","Q","MAGNOLIA"
201800003318,2018-01-03,1630,2018-01-03,2034,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","N","NORTHGATE"
201800003170,2018-01-03,1604,2018-01-03,1604,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","SOUTH","R","NORTH BEACON HILL"
201800004172,2018-01-03,1600,2018-01-04,1254,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
20180000901090,2018-01-03,1600,2018-01-03,1831,"CAR PROWL","THEFT-CARPROWL","NORTH","B","BALLARD SOUTH"
201800003157,2018-01-03,1558,2018-01-03,1558,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","CAPITOL HILL"
201800003154,2018-01-03,1555,2018-01-03,1555,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","FAUNTLEROY SW"
201800003146,2018-01-03,1554,2018-01-03,1554,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","EAST","E","CAPITOL HILL"
201800007082,2018-01-03,1553,2018-01-06,1403,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","NORTHGATE"
201800003140,2018-01-03,1550,2018-01-03,1550,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","L","LAKECITY"
201800004331,2018-01-03,1550,2018-01-04,1432,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000900247,2018-01-03,1544,2018-01-07,2322,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","PIONEER SQUARE"
201800003117,2018-01-03,1532,2018-01-03,1532,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","SOUTH BEACON HILL"
201800005678,2018-01-03,1530,2018-01-05,1349,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","FAUNTLEROY SW"
201800003279,2018-01-03,1530,2018-01-20,1441,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
201800003532,2018-01-03,1515,2018-01-03,2259,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","L","LAKECITY"
201800003101,2018-01-03,1515,2018-01-03,1520,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","NORTH","U","SANDPOINT"
201800003086,2018-01-03,1513,2018-01-03,1513,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","R","NORTH BEACON HILL"
201800003074,2018-01-03,1507,2018-01-03,1609,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","SOUTHWEST","F","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
201800003064,2018-01-03,1502,2018-01-03,1552,"TRESPASS","TRESPASS","WEST","M","DOWNTOWN COMMERCIAL"
201800003075,2018-01-03,1500,2018-01-03,1634,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","NORTH","L","SANDPOINT"
2018000048528,2018-01-03,1500,2018-02-08,1443,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","QUEEN ANNE"
201800004008,2018-01-03,1500,2018-01-04,1034,"SEX OFFENSE-OTHER","SEXOFF-PEEPER","NORTH","U","ROOSEVELT/RAVENNA"
201800003065,2018-01-03,1500,2018-01-03,1500,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
201800004132,2018-01-03,1500,2018-01-04,1058,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","LAKEWOOD/SEWARD PARK"
201800003184,2018-01-03,1500,2018-01-03,2109,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","N","NORTHGATE"
201800003044,2018-01-03,1450,2018-01-03,1450,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","NORTH","L","LAKECITY"
201800004286,2018-01-03,1445,2018-01-04,1250,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","NORTH","U","SANDPOINT"
201800003032,2018-01-03,1439,2018-01-03,1439,"TRESPASS","TRESPASS","NORTH","J","GREENWOOD"
201800003084,2018-01-03,1435,2018-01-05,1335,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","UNIVERSITY"
20180000900139,2018-01-03,1430,2018-01-04,1542,"CAR PROWL","THEFT-CARPROWL","NORTH","U","UNIVERSITY"
201800003425,2018-01-03,1420,2018-01-03,1944,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","R","MOUNT BAKER"
201800003012,2018-01-03,1420,2018-01-03,1456,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","WEST","Q","QUEEN ANNE"
201800003143,2018-01-03,1400,2018-01-03,1552,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
201800004505,2018-01-03,1400,2018-01-04,1543,"CAR PROWL","THEFT-CARPROWL","NORTH","N","NORTHGATE"
201800004301,2018-01-03,1400,2018-01-04,1302,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","O","SODO"
20180000900296,2018-01-03,1350,2018-01-09,9,"THEFT-ALL OTHER","THEFT-OTH","EAST","C","MONTLAKE/PORTAGE BAY"
201800002967,2018-01-03,1343,2018-01-03,1343,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","RAINIER BEACH"
201800002965,2018-01-03,1342,2018-01-03,1342,"TRESPASS","TRESPASS","EAST","E","CAPITOL HILL"
201800002948,2018-01-03,1335,2018-01-03,1335,"NARCOTIC","NARC-POSSESS-PILL/TABLET","SOUTH","O","SODO"
201800002959,2018-01-03,1333,2018-01-03,1333,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","L","LAKECITY"
20180000900241,2018-01-03,1330,2018-01-07,1908,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","UNIVERSITY"
201800002942,2018-01-03,1328,2018-01-03,1328,"CAR PROWL","THEFT-LICENSE PLATE","SOUTH","S","MID BEACON HILL"
201800004343,2018-01-03,1327,2018-01-04,1332,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","D","SLU/CASCADE"
201800002940,2018-01-03,1324,2018-01-03,1324,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","J","PHINNEY RIDGE"
20180000900109,2018-01-03,1300,2018-01-03,2145,"CAR PROWL","THEFT-CARPROWL","NORTH","L","LAKECITY"
201800003996,2018-01-03,1258,2018-01-09,1037,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
2018000010098,2018-01-03,1254,2018-01-09,913,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
201800003151,2018-01-03,1253,2018-01-03,1612,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","D","BELLTOWN"
201800002880,2018-01-03,1236,2018-01-09,758,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
201800003042,2018-01-03,1225,2018-01-03,1443,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","UNIVERSITY"
201800002834,2018-01-03,1217,2018-01-03,1217,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","N","NORTHGATE"
201800002821,2018-01-03,1206,2018-01-03,1206,"TRESPASS","TRESPASS","NORTH","U","UNIVERSITY"
20180000900132,2018-01-03,1115,2018-01-04,1331,"CAR PROWL","THEFT-CARPROWL","NORTH","U","SANDPOINT"
201800002751,2018-01-03,1108,2018-01-03,1108,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","E","CAPITOL HILL"
20180000900161,2018-01-03,1055,2018-01-05,1106,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","U","SANDPOINT"
20180000900112,2018-01-03,1030,2018-01-04,825,"CAR PROWL","THEFT-CARPROWL","NORTH","J","ROOSEVELT/RAVENNA"
201800002535,2018-01-03,1002,2018-01-03,1002,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","SOUTH","O","GEORGETOWN"
